id;spkid;full_name;pdes;name;prefix;neo;pha;h;diameter;albedo;diameter_sigma;orbit_id;epoch;epoch_mjd;epoch_cal;equinox;e;a;q;i;om;w;ma;ad;n;tp;tp_cal;per;per_y;moid;moid_ld;sigma_e;sigma_a;sigma_q;sigma_i;sigma_om;sigma_w;sigma_ma;sigma_ad;sigma_n;sigma_tp;sigma_per;class;rms;class_description
bK11Y54B;3887196;       (2011 YB54);2011 YB54;;;N;;16.8;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.1388895;3.2308364;2.7821071;9.77318;89.39099;50.03672;68.48791;3.6795657;0.16971945;2458196.9639881;20180319.4639881;2121.1475762;5.80738556112252;;0;;;;;;;;;;;;OMB;0.25;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
bK11Y57R;3861145;       (2011 YR57);2011 YR57;;;N;;16.2;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.0532837;3.0393813;2.8774318;11.24761;101.05516;29.56282;123.10321;3.2013308;0.18600572;2457938.6751378;20170704.1751378;1935.4243515;5.29890308418891;;0;;;;;;;;;;;;MBA;0.34;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12A09X;3897429;       (2012 AX9);2012 AX9;;;N;;17.2;;;;MPO484055;2459000.5;59000;20200531;J2000;0.2936111;3.1049945;2.1933336;10.79832;139.39972;280.11314;231.08725;4.0166554;0.1801411;2459716.1209771;20220516.6209771;1998.4334502;5.47141259466119;;0;;;;;;;;;;;;MBA;0.31;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12B66F;3861179;       (2012 BF66);2012 BF66;;;N;;17.4;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1601827;2.5528722;2.1439462;17.08122;133.99079;256.49075;353.52282;2.9617982;0.24163535;2458627.3055978;20190523.8055978;1489.8482362;4.07898216618754;;0;;;;;;;;;;;;MBA;0.19;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12B72O;3897454;       (2012 BO72);2012 BO72;;;N;;17.9;;;;MPO484084;2459000.5;59000;20200531;J2000;0.053681;2.3746096;2.2471382;5.43438;303.33179;252.3855;47.9494;2.502081;0.26934924;2458822.4805632;20191204.9805632;1336.5547272;3.65928741190965;;0;;;;;;;;;;;;MBA;0.27;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12BB9K;3897448;       (2012 BK119);2012 BK119;;;N;;18.7;;;;MPO484102;2459000.5;59000;20200531;J2000;0.1119073;1.8909461;1.6793354;19.23736;326.57647;100.32174;143.68475;2.1025568;0.37904028;2458621.4248526;20190517.9248526;949.7671329;2.60032069240246;;0;;;;;;;;;;;;IMB;0.25;Inner Main-Belt Asteroid (2.0–2.5 AU from Sun)
bK12BD5Q;3887228;       (2012 BQ135);2012 BQ135;;;N;;16.3;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.0496949;3.2087728;3.0493132;10.41248;79.44071;147.73789;347.04676;3.3682324;0.17147295;2458676.041011;20190711.541011;2099.4565032;5.74799863983573;;0;;;;;;;;;;;;OMB;0.31;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
bK12BE0M;3887222;       (2012 BM140);2012 BM140;;;N;;16.5;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.0399761;3.2172851;3.0886706;10.46987;295.1913;144.124;124.06571;3.3458996;0.17079288;2457874.0896836;20170430.5896836;2107.816204;5.7708862532512;;0;;;;;;;;;;;;OMB;0.3;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
bK12BE5R;3887231;       (2012 BR145);2012 BR145;;;N;;16.4;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.1043326;3.240917;2.9027837;21.84237;129.63592;38.19352;49.27294;3.5790503;0.16892822;2458308.8202558;20180709.3202558;2131.0826575;5.83458633127995;;0;;;;;;;;;;;;OMB;0.3;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
bK12C31R;3887256;       (2012 CR31);2012 CR31;;;N;;18.8;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.1437832;2.3269509;1.9923745;2.47469;74.31964;24.47742;37.83103;2.6615273;0.27766635;2458464.2536381;20181211.7536381;1296.5200861;3.54967853826146;;0;;;;;;;;;;;;MBA;0.26;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12C37E;3897471;       (2012 CE37);2012 CE37;;;N;;19.4;;;;MPO484133;2459000.5;59000;20200531;J2000;0.042897;1.8535033;1.7739936;19.67036;307.00205;180.56941;113.56984;1.933013;0.39058362;2458709.7304076;20190814.2304076;921.697638;2.5234706036961;;0;;;;;;;;;;;;IMB;0.27;Inner Main-Belt Asteroid (2.0–2.5 AU from Sun)
bK12D15M;3887266;       (2012 DM15);2012 DM15;;;N;;18.6;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.1866704;2.2834394;1.8571889;6.24737;92.37499;72.96318;36.36297;2.7096899;0.28564054;2458473.1967468;20181220.6967468;1260.3253026;3.45058262176591;;0;;;;;;;;;;;;MBA;0.33;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12D50X;3897500;       (2012 DX50);2012 DX50;;;N;;18.2;;;;MPO484157;2459000.5;59000;20200531;J2000;0.1474495;2.407283;2.0523303;9.6087;165.16276;60.57567;38.73135;2.7622357;0.26388417;2458853.7259438;20200105.2259438;1364.2349217;3.73507165420945;;0;;;;;;;;;;;;MBA;0.28;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12D80B;3897483;       (2012 DB80);2012 DB80;;;N;;17.6;;;;MPO484165;2459000.5;59000;20200531;J2000;0.137202;2.3873852;2.0598312;3.8191;145.78275;109.77756;9.28569;2.7149392;0.26719008;2458965.7468759;20200426.2468759;1347.3554108;3.68885807200548;;0;;;;;;;;;;;;MBA;0.28;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12F24V;3887290;       (2012 FV24);2012 FV24;;;N;;18;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.1218021;2.2803942;2.0026374;6.28723;151.83517;142.7029;280.41147;2.558151;0.28621289;2458878.5745829;20200130.0745829;1257.8049857;3.44368237015743;;0;;;;;;;;;;;;MBA;0.36;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12F32E;3897509;       (2012 FE32);2012 FE32;;;N;;17.5;;;;MPO484190;2459000.5;59000;20200531;J2000;0.1682603;2.9445428;2.4490931;7.00087;148.7873;57.42143;211.88147;3.4399925;0.19506407;2459759.8327157;20220629.3327157;1845.5474655;5.05283358110883;;0;;;;;;;;;;;;MBA;0.27;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12F37A;3861253;       (2012 FA37);2012 FA37;;;N;;17.6;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.2025821;2.9065559;2.3177397;10.64953;258.85383;248.03231;177.67638;3.4953721;0.19890059;2457707.2076272;20161114.7076272;1809.9493823;4.95537134099932;;0;;;;;;;;;;;;MBA;0.32;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12F38C;3897507;       (2012 FC38);2012 FC38;;;N;;17.4;;;;MPO484192;2459000.5;59000;20200531;J2000;0.0678233;2.4050059;2.2418905;8.10827;119.85819;113.92045;27.25727;2.5681213;0.26425904;2458897.3539733;20200217.8539733;1362.2996587;3.72977319288159;;0;;;;;;;;;;;;MBA;0.26;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12F41J;3861264;       (2012 FJ41);2012 FJ41;;;N;;18.1;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1137996;2.3482641;2.0810326;5.04976;19.05816;72.34308;64.12309;2.6154956;0.27389472;2458366.3841689;20180904.8841689;1314.3736396;3.59855890376454;;0;;;;;;;;;;;;MBA;0.4;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12F80H;3861263;       (2012 FH80);2012 FH80;;;N;;17.7;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.146099;2.7349531;2.3353792;5.17775;124.56324;66.22812;204.33307;3.134527;0.21791105;2459314.8599648;20210410.3599648;1652.0502288;4.52306701930185;;0;;;;;;;;;;;;MBA;0.19;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12G19O;3861283;       (2012 GO19);2012 GO19;;;N;;16.8;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1622453;3.1928536;2.6748281;9.22426;192.09458;286.26168;151.90891;3.7108791;0.17275696;2457721.1784954;20161128.6784954;2083.8523669;5.70527684298426;;0;;;;;;;;;;;;MBA;0.27;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12G39K;3897532;       (2012 GK39);2012 GK39;;;N;;18;;;;MPO484226;2459000.5;59000;20200531;J2000;0.1914842;2.3267686;1.8812292;3.11054;346.74293;218.80021;100.80482;2.772308;0.27769898;2458637.499675;20190602.999675;1296.3677432;3.54926144613279;;0;;;;;;;;;;;;MBA;0.31;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12J51Y;3887338;       (2012 JY51);2012 JY51;;;N;;18.7;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.1472012;2.3471725;2.0016659;3.01589;267.75509;353.99927;311.72071;2.6926791;0.27408581;2458776.6466236;20191020.1466236;1313.4572709;3.59605002299795;;0;;;;;;;;;;;;MBA;0.12;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12K00G;3861366;       (2012 KG);2012 KG;;;N;;18.9;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.0861075;1.8969726;1.733629;24.51808;93.51819;3.57956;15.15626;2.0603162;0.37723544;2458560.3228099;20190317.8228099;954.3111856;2.61276163066393;;0;;;;;;;;;;;;IMB;0.11;Inner Main-Belt Asteroid (2.0–2.5 AU from Sun)
bK12K14M;3887355;       (2012 KM14);2012 KM14;;;N;;18.8;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.2037895;2.346916;1.8686392;3.03604;115.97719;184.8977;282.4455;2.8251928;0.27413075;2458883.4106184;20200203.9106184;1313.2419475;3.59546049965777;;0;;;;;;;;;;;;MBA;0.19;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12K31M;3897597;       (2012 KM31);2012 KM31;;;N;;17.6;;;;MPO484316;2459000.5;59000;20200531;J2000;0.1380261;2.7642238;2.3826888;5.21115;72.90242;145.07789;275.84428;3.1457588;0.214459;2459392.909365;20210627.409365;1678.6425377;4.59587279315537;;0;;;;;;;;;;;;MBA;0.34;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12K37W;3861379;       (2012 KW37);2012 KW37;;;N;;17.9;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1650376;2.4845778;2.074529;5.19809;210.81317;156.95214;150.4512;2.8946266;0.25166636;2458002.6799338;20170906.1799338;1430.4653192;3.91640060013689;;0;;;;;;;;;;;;MBA;0.29;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12K41C;3887344;       (2012 KC41);2012 KC41;;;N;;18.8;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.0773247;2.2726185;2.096889;4.15066;140.66562;74.70836;33.63428;2.448348;0.28768304;2458483.5856348;20181231.0856348;1251.3772101;3.42608407967146;;0;;;;;;;;;;;;MBA;0.22;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12L10F;3897621;       (2012 LF10);2012 LF10;;;N;;18.6;;;;MPO484337;2459000.5;59000;20200531;J2000;0.118805;2.3573897;2.07732;12.86503;213.24444;352.49819;119.20898;2.6374594;0.27230587;2458562.72398;20190320.22398;1322.0427455;3.61955577138946;;0;;;;;;;;;;;;MBA;0.26;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12L11Q;3861393;       (2012 LQ11);2012 LQ11;;;N;;15.3;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.2875653;3.9554909;2.818029;13.31976;110.82498;211.28168;268.95834;5.0929528;0.12528627;2459327.1690915;20210422.6690915;2873.4194098;7.86699359288159;;0;;;;;;;;;;;;OMB;0.19;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
bK12M11X;3887377;       (2012 MX11);2012 MX11;;;N;;17.7;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.1392055;2.4526529;2.1112301;5.85122;299.24365;51.65482;233.12258;2.7940757;0.25659604;2459094.9636714;20200902.4636714;1402.9834599;3.84115937002053;;0;;;;;;;;;;;;MBA;0.2;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12P24Q;3897656;       (2012 PQ24);2012 PQ24;;;N;;17.7;;;;MPO484373;2459000.5;59000;20200531;J2000;0.1163762;2.8059288;2.4793855;4.90988;145.93367;213.37367;207.4397;3.1324721;0.2096955;2459728.0325412;20220528.5325412;1716.7750381;4.70027388939083;;0;;;;;;;;;;;;MBA;0.22;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12Q20C;3887394;       (2012 QC20);2012 QC20;;;N;;17.9;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.1703294;2.7694511;2.2977322;3.8676;324.13492;70.823;124.12185;3.24117;0.2138521;2458020.0902215;20170923.5902215;1683.406429;4.60891561670089;;0;;;;;;;;;;;;MBA;0.32;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12Q34B;3887392;       (2012 QB34);2012 QB34;;;N;;18;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.1770281;2.4593737;2.0239954;3.03844;140.90013;136.24204;302.28487;2.894752;0.25554495;2458826.3511859;20191208.8511859;1408.7541155;3.85695856399726;;0;;;;;;;;;;;;MBA;0.35;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12Q45Y;3897678;       (2012 QY45);2012 QY45;;;N;;16.4;;;;MPO484405;2459000.5;59000;20200531;J2000;0.1180316;3.0404181;2.6815527;9.31051;303.03768;332.90315;208.28817;3.3992835;0.18591058;2459816.5473169;20220825.0473169;1936.4148076;5.30161480520192;;0;;;;;;;;;;;;MBA;0.19;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12R25A;3897682;       (2012 RA25);2012 RA25;;;N;;16.6;;;;MPO484415;2459000.5;59000;20200531;J2000;0.249337;2.9994687;2.2515902;8.88877;240.33918;163.0031;136.73919;3.7473472;0.18973069;2458279.7985152;20180610.2985152;1897.4262941;5.19487007282683;;0;;;;;;;;;;;;MBA;0.3;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12R26O;3887410;       (2012 RO26);2012 RO26;;;N;;17.8;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.2983709;2.5733586;1.8055433;7.4485;145.02213;161.27135;239.77837;3.3411739;0.23875563;2459104.0342203;20200911.5342203;1507.8178471;4.12818027953457;;0;;;;;;;;;;;;MBA;0.36;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12R33L;3897689;       (2012 RL33);2012 RL33;;;N;;17.7;;;;MPO484420;2459000.5;59000;20200531;J2000;0.1589857;2.7355422;2.3006301;7.81655;128.95391;250.6005;234.51947;3.1704543;0.21784066;2459576.5197844;20211228.0197844;1652.5840493;4.52452854017796;;0;;;;;;;;;;;;MBA;0.4;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12S44A;3897696;       (2012 SA44);2012 SA44;;;N;;16.8;;;;MPO484441;2459000.5;59000;20200531;J2000;0.1682183;3.0847686;2.5658541;7.02488;326.57247;341.01544;189.4829;3.6036831;0.1819157;2459937.841307;20221224.341307;1978.9385963;5.41803859356605;;0;;;;;;;;;;;;MBA;0.19;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12S46K;3897708;       (2012 SK46);2012 SK46;;;N;;18.3;;;;MPO484443;2459000.5;59000;20200531;J2000;0.1624303;2.6133679;2.1888778;1.0662;331.48398;6.89484;312.63295;3.037858;0.23329383;2459203.5360169;20201220.0360169;1543.1183928;4.2248279063655;;0;;;;;;;;;;;;MBA;0.27;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12S59V;3887421;       (2012 SV59);2012 SV59;;;N;;15.7;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.2209791;3.2418398;2.525461;26.13604;4.71835;291.1495;91.75856;3.9582186;0.1688561;2458057.0872361;20171030.5872361;2131.9928626;5.83707833702943;;0;;;;;;;;;;;;OMB;0.4;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
bK12T42R;3861556;       (2012 TR42);2012 TR42;;;N;;16.9;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1868693;3.181019;2.5865842;9.15032;336.80196;300.58441;132.3656;3.7754538;0.17372194;2457838.5605466;20170326.0605466;2072.2771113;5.67358552032854;;0;;;;;;;;;;;;MBA;0.31;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12T48J;3887451;       (2012 TJ48);2012 TJ48;;;N;;18.5;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.1655115;2.5570378;2.1338186;14.42406;201.22826;127.00692;250.84505;2.980257;0.24104512;2459053.340323;20200722.840323;1493.4963214;4.08897007912389;;0;;;;;;;;;;;;MBA;0.25;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12T81X;3861580;       (2012 TX81);2012 TX81;;;N;;18.6;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1792009;2.418151;1.9848162;2.30665;245.31038;163.45031;237.71729;2.8514858;0.2621072;2459067.0370123;20200805.5370123;1373.4838265;3.76039377549624;;0;;;;;;;;;;;;MBA;0.38;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12TC7Q;3887466;       (2012 TQ127);2012 TQ127;;;N;;18.3;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.0657589;1.9177192;1.7916121;22.41706;178.16437;163.06634;200.29352;2.0438263;0.3711304;2459030.8244358;20200630.3244358;970.009463;2.65574117180014;;0;;;;;;;;;;;;IMB;0.39;Inner Main-Belt Asteroid (2.0–2.5 AU from Sun)
bK12TE2N;3887459;       (2012 TN142);2012 TN142;;;N;;18.7;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.0213165;1.9124759;1.8717086;22.95326;176.52125;100.93844;272.79911;1.9532432;0.37265772;2458834.4972723;20191216.9972723;966.0339252;2.64485674250513;;0;;;;;;;;;;;;IMB;0.17;Inner Main-Belt Asteroid (2.0–2.5 AU from Sun)
bK12TH7P;3887463;       (2012 TP177);2012 TP177;;;N;;17.2;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.0708889;3.2110548;2.9834267;7.77278;326.83319;61.56343;39.61739;3.4386829;0.17129019;2458369.2118568;20180907.7118568;2101.696542;5.75413153182752;;0;;;;;;;;;;;;OMB;0.33;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
bK12TP9Z;3887495;       (2012 TZ259);2012 TZ259;;;N;;16.9;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.1147332;3.2233116;2.8534907;10.68584;353.89702;45.45859;16.32086;3.5931325;0.17031411;2458504.6720031;20190121.1720031;2113.7414862;5.78710879178645;;0;;;;;;;;;;;;OMB;0.15;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
bK12TZ5E;54016948;       (2012 TE355);2012 TE355;;;N;;17.4;;;;E2020J25;2459000.5;59000;20200531;J2000;0.3898372;2.6315753;1.6056894;29.02463;30.97111;234.20297;348.31021;3.6574612;0.23087684;2459051.1321466;20200720.6321466;1559.2729007;4.26905653853525;;0;;;;;;;;;;;;MCA;0.3;Mars-Crossing Asteroid (crosses Mars orbit but not Earth's)
bK12U16L;3897842;       (2012 UL16);2012 UL16;;;N;;17.6;;;;MPO484568;2459000.5;59000;20200531;J2000;0.1735529;2.6504887;2.1904887;5.9842;183.1072;271.30572;225.21022;3.1104887;0.22841001;2459590.6220354;20220111.1220354;1576.1130609;4.31516238439425;;0;;;;;;;;;;;;MBA;0.25;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12U17Q;3897859;       (2012 UQ17);2012 UQ17;;;N;;17.4;;;;MPO484568;2459000.5;59000;20200531;J2000;0.1783249;2.761011;2.268654;14.51062;39.99791;57.15674;185.38871;3.253368;0.21483343;2459813.2752278;20220821.7752278;1675.7168565;4.58786271457905;;0;;;;;;;;;;;;MBA;0.25;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12U21Z;3887542;       (2012 UZ21);2012 UZ21;;;N;;17.5;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.1083868;2.7529407;2.4545583;9.86024;35.03201;79.73381;77.88608;3.0513231;0.2157788;2458239.5466533;20180501.0466533;1668.3752065;4.56776237234771;;0;;;;;;;;;;;;MBA;0.58;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12U23P;3897855;       (2012 UP23);2012 UP23;;;N;;17.1;;;;MPO484570;2459000.5;59000;20200531;J2000;0.1641477;2.6077003;2.1796523;9.85653;340.12374;313.40134;6.9672;3.0357483;0.2340548;2458970.7326122;20200501.2326122;1538.1013335;4.21109194661191;;0;;;;;;;;;;;;MBA;0.3;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12U32V;3897879;       (2012 UV32);2012 UV32;;;N;;16.8;;;;MPO484574;2459000.5;59000;20200531;J2000;0.2274939;2.5392586;1.9615928;10.94047;251.60527;23.73154;42.81721;3.1169244;0.24358115;2458824.7178839;20191207.2178839;1477.9468773;4.04639802135524;;0;;;;;;;;;;;;MBA;0.29;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12U43K;3861610;       (2012 UK43);2012 UK43;;;N;;18;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.2840278;2.5923944;1.8560823;32.56919;207.61374;222.56723;180.85109;3.3287065;0.2361307;2459359.1853806;20210524.6853806;1524.5793961;4.17407089965777;;0;;;;;;;;;;;;MBA;0.27;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12U47U;3897874;       (2012 UU47);2012 UU47;;;N;;17.3;;;;MPO484579;2459000.5;59000;20200531;J2000;0.1604348;2.9470428;2.4742346;11.34427;202.7874;121.96767;234.61666;3.419851;0.1948159;2459644.0991108;20220305.5991108;1847.8984518;5.05927023080082;;0;;;;;;;;;;;;MBA;0.25;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12U53U;3897875;       (2012 UU53);2012 UU53;;;N;;18.2;;;;MPO484582;2459000.5;59000;20200531;J2000;0.229993;2.6142572;2.0129963;12.06725;225.11045;216.5542;258.72959;3.2155181;0.23317479;2459434.8111449;20210808.3111449;1543.906183;4.22698475838467;;0;;;;;;;;;;;;MBA;0.33;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12U80O;3861619;       (2012 UO80);2012 UO80;;;N;;19.5;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1863197;1.9967017;1.6246768;9.04142;241.17142;200.94067;78.76594;2.3687266;0.34932873;2458375.0220097;20180913.5220097;1030.5479312;2.82148646461328;;0;;;;;;;;;;;;MCA;0.38;Mars-Crossing Asteroid (crosses Mars orbit but not Earth's)
bK12V64F;3871711;       (2012 VF64);2012 VF64;;;N;;18.8;;;;E2019-SG8;2458600.5;58600;20190427;J2000;0.2815914;2.5668158;1.8440225;16.65834;223.03442;228.64988;188.6816;3.2896091;0.23966908;2459315.3122737;20210410.8122737;1502.0711057;4.11244655906913;;0;;;;;;;;;;;;MBA;0.37;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12V77Y;3897919;       (2012 VY77);2012 VY77;;;N;;17.4;;;;MPO484662;2459000.5;59000;20200531;J2000;0.0721524;2.862773;2.6562171;10.22276;93.95162;270.99942;240.65018;3.0693289;0.20348093;2459587.0405667;20220107.5405667;1769.2075616;4.84382631512663;;0;;;;;;;;;;;;MBA;0.2;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12W12Y;3861699;       (2012 WY12);2012 WY12;;;N;;19.2;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1088862;1.8322759;1.6327663;23.62588;62.54824;290.87302;268.16173;2.0317855;0.39739075;2458831.60319;20191214.10319;905.90936;2.48024465434634;;0;;;;;;;;;;;;MCA;0.3;Mars-Crossing Asteroid (crosses Mars orbit but not Earth's)
bK12W30W;3861697;       (2012 WW30);2012 WW30;;;N;;16.6;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.1949829;3.2346363;2.6039375;16.73861;56.96294;243.45689;131.39927;3.8653351;0.16942047;2457824.9191626;20170312.4191626;2124.8908116;5.81763398110883;;0;;;;;;;;;;;;OMB;0.3;Outer Main-Belt Asteroid (3.0–3.5 AU from Sun)
bK12X24T;3887604;       (2012 XT24);2012 XT24;;;N;;17.6;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.206953;2.5745349;2.0417272;3.0475;62.63452;241.66793;294.52358;3.1073426;0.23859201;2458874.9283851;20200126.4283851;1508.8518681;4.13101127474333;;0;;;;;;;;;;;;MBA;0.25;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12X31X;3887610;       (2012 XX31);2012 XX31;;;N;;17.4;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.1429337;2.7702628;2.3742989;2.63124;200.55973;230.96001;140.30827;3.1662267;0.21375812;2457944.111976;20170709.611976;1684.1465484;4.61094195318275;;0;;;;;;;;;;;;MBA;0.39;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12X39C;3887564;       (2012 XC39);2012 XC39;;;N;;17.2;;;;E2019-UR1;2458600.5;58600;20190427;J2000;0.0497713;2.866661;2.7239836;1.94569;179.48133;246.25878;121.49779;3.0093384;0.2030671;2458002.1864869;20170905.6864869;1772.8130258;4.85369753812457;;0;;;;;;;;;;;;MBA;0.32;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12X46J;3897966;       (2012 XJ46);2012 XJ46;;;N;;18.6;;;;MPO484709;2459000.5;59000;20200531;J2000;0.0398441;1.8609242;1.7867774;23.81504;78.16856;278.58157;52.78867;1.935071;0.38824964;2458864.5342075;20200116.0342075;927.2384644;2.5386405596167;;0;;;;;;;;;;;;IMB;0.32;Inner Main-Belt Asteroid (2.0–2.5 AU from Sun)
bK12X74F;3897956;       (2012 XF74);2012 XF74;;;N;;17;;;;MPO484725;2459000.5;59000;20200531;J2000;0.1507349;3.082005;2.6174393;6.42927;91.66982;269.51019;186.53785;3.5465707;0.18216044;2459952.7492919;20230108.2492919;1976.2798114;5.41075923723477;;0;;;;;;;;;;;;MBA;0.15;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
bK12X84S;3861764;       (2012 XS84);2012 XS84;;;N;;17.1;;;;E2019-SC8;2458600.5;58600;20190427;J2000;0.0832298;2.5487185;2.3365892;12.14091;147.38415;287.18089;204.93784;2.7608478;0.24222629;2459240.6541303;20210126.1541303;1486.2135733;4.06903100150582;;0;;;;;;;;;;;;MBA;0.35;Main-Belt Asteroid (between Mars and Jupiter, ~2.1–3.3 AU)
